#q1           q2            q3            q4            q5            q6            q7            q8            q9            q10           q11           q12           q13           q14           q15           q16           q17           q18           q19           q20           lamb1         lamb2         lamb3         lamb4         lamb5         lamb6  
-4.2847669856627135e-16 0.9999999999999999 0.001175999999999839 1.1552641600000002 0.004230463999999436  1.5024404938240012   0.00000000000000000000  0.000000000000000000000  0.00000000000000000000  0.00000000000000000000 0.00000000000000000000   0.00000000000000000000  0.000000000000000000000  0.00000000000000000000  0.00000000000000000000   0.00000000000000000000   0.00000000000000000000  0.000000000000000000000  0.00000000000000000000  0.00000000000000000000  -9.1614196362422053e-03  -7.1111603069602811e+00  3.3528053503730920e-02  3.3196559800073939e+00  -1.9550783758484784e-02  -3.0603866683963511e-02 
7.3846750150431435e-19  1.0000000000827673e+00  7.9238256716249705e-06  2.9875702679300415e+00  2.8504642215319065e-05  1.4909054160664372e+01  0.00000000000000000000  0.000000000000000000000  0.00000000000000000000  0.00000000000000000000 0.00000000000000000000   0.00000000000000000000  0.000000000000000000000  0.00000000000000000000  0.00000000000000000000   0.00000000000000000000   0.00000000000000000000  0.000000000000000000000  0.00000000000000000000  0.00000000000000000000  5.5198137834848160e-06  4.9452179380187650e-01  -2.2842987202356076e-06  1.2801451768466945e-03  8.7509858178280975e-08  -4.8644576985128279e-05
1.3215859810225558e-16  1.0000000000742448e+00  1.5915429309802155e-04  2.7503421528010685e+00  5.7253104370528238e-04  1.3173303962206683e+01  0.00000000000000000000  0.000000000000000000000  0.00000000000000000000  0.00000000000000000000 0.00000000000000000000   0.00000000000000000000  0.000000000000000000000  0.00000000000000000000  0.00000000000000000000   0.00000000000000000000   0.00000000000000000000  0.000000000000000000000  0.00000000000000000000  0.00000000000000000000  1.1557969262939713e-04  4.0531245052339049e-01  -4.4329388832172015e-05  1.8714641520550173e-02  4.8137448365060583e-07  -2.1845647186563273e-04
-2.6316420679943640e-16  9.9999999991139765e-01  5.5550306597402740e-04  2.1286084903527991e+00  1.9983296959897425e-03  8.6242043448866390e+00  0.00000000000000000000  0.000000000000000000000  0.00000000000000000000  0.00000000000000000000 0.00000000000000000000   0.00000000000000000000  0.000000000000000000000  0.00000000000000000000  0.00000000000000000000   0.00000000000000000000   0.00000000000000000000  0.000000000000000000000  0.00000000000000000000  0.00000000000000000000  7.8254647523259987e-04  -1.2969418176694264e-01  -3.8297459643109609e-04  1.5635009839316372e-01  3.7865911224734733e-06  -1.5438995193927916e-03       
-6.7128912700536791e-17  1.0000000000000002e+00  -5.3634815891955434e-01  2.4161583532491058e+00  -2.8843630553069834e+00  8.6696526501476932e+00  -1.4843537625788890e+01  3.9295265301274668e+01  -8.1003738845392050e+01  2.0731790551352731e+02  -4.7489031941832394e+02  1.2181349506266611e+03  -2.9815822599002399e+03  7.7723350155886001e+03  -1.9920988588145392e+04  5.3024988951717496e+04  -1.4073365386295345e+05  3.8285592042442312e+05  -1.0452763869916796e+06  2.9044671288573616e+06  -7.3952270374921847e-01  -4.5562817460551068e-02  3.6569942220182777e-01  1.7634653823191834e-01  1.7184988599273632e-03  2.2103571333333704e-07  
0.0000000000000000e+00  1.0000000000006908e+00  0.0000000000000000e+00  2.6924759300018604e+00  0.0000000000000000e+00  1.1371734900007857e+01  0.00000000000000000000  0.000000000000000000000  0.00000000000000000000  0.00000000000000000000 0.00000000000000000000   0.00000000000000000000  0.000000000000000000000  0.00000000000000000000  0.00000000000000000000   0.00000000000000000000   0.00000000000000000000  0.000000000000000000000  0.00000000000000000000  0.00000000000000000000 -2.3588453641356020e-17  3.8414234951241061e-01  3.3226335696614975e-18  2.3141753932128046e-02  -2.9250015324502881e-20  -2.5903683236418840e-04
6.6346111348704856e-19  1.0000000000009679e+00  -1.0785356818625572e-15  2.5162701000024357e+00  -2.1986967932037849e-13  9.6864743000093725e+00  0.00000000000000000000  0.000000000000000000000  0.00000000000000000000  0.00000000000000000000 0.00000000000000000000   0.00000000000000000000  0.000000000000000000000  0.00000000000000000000  0.00000000000000000000   0.00000000000000000000   0.00000000000000000000  0.000000000000000000000  0.00000000000000000000  0.00000000000000000000  9.9533928567832312e-15  2.8266546004576187e-01  -5.2332949053783166e-15  4.5904193618146433e-02  3.8821268616777280e-16  -4.7748162244759648e-04 
-2.1585575488640321e-13  1.0000000000000646e+00  2.5309126191890956e-13  1.8697081300001193e+00  6.8991650267147958e-12  4.9834778800000681e+00  0.00000000000000000000  0.000000000000000000000  0.00000000000000000000  0.00000000000000000000 0.00000000000000000000   0.00000000000000000000  0.000000000000000000000  0.00000000000000000000  0.00000000000000000000   0.00000000000000000000   0.00000000000000000000  0.000000000000000000000  0.00000000000000000000  0.00000000000000000000  4.1689467153150945e-08  -5.8248835816997657e-01  -1.9250534889145167e-08  3.0086325244010870e-01  1.9885381747665331e-10  -2.9428945221363690e-03
2.1780084130529866e-12  1.0000000000520028e+00  -3.5662888519066164e-11  2.2146833901151690e+00  1.5709363952879603e-09  7.2382195403763783e+00   0.00000000000000000000  0.000000000000000000000  0.00000000000000000000  0.00000000000000000000 0.00000000000000000000   0.00000000000000000000  0.000000000000000000000  0.00000000000000000000  0.00000000000000000000   0.00000000000000000000   0.00000000000000000000  0.000000000000000000000  0.00000000000000000000  0.00000000000000000000  -7.4957722021780260e-09  1.0753727202949693e-02  4.0893960205238465e-09  1.1597562456303609e-01  -3.2116573755165497e-10  -1.1521841782231670e-03 
-8.6844546533932977e-16  9.9999999999999500e-01  -6.4799999999999758e-01  2.3994999999999926e+00  -3.7151999999999972e+00  1.0186803999999995e+01   0.00000000000000000000  0.000000000000000000000  0.00000000000000000000  0.00000000000000000000 0.00000000000000000000   0.00000000000000000000  0.000000000000000000000  0.00000000000000000000  0.00000000000000000000   0.00000000000000000000   0.00000000000000000000  0.000000000000000000000  0.00000000000000000000  0.00000000000000000000   -7.6495310163264574e-01  -1.0784590941584560e+00  6.6505444498763597e-02  6.3266669956895139e-01  2.2769586863474353e-01  2.3617944773105620e-02
